2026-08-28T13:41:27.284007+00:00,XRP,15,UP,0.82,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:27.474740+00:00,BTC,15,DOWN,0.74,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:29.215765+00:00,SOL,15,DOWN,0.68,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:29.409073+00:00,XRP,15,UP,0.82,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:29.623390+00:00,BTC,15,DOWN,0.7,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:31.553360+00:00,SOL,15,DOWN,0.74,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:31.741196+00:00,ETH,15,UP,0.67,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:31.984749+00:00,XRP,15,UP,0.79,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:33.674507+00:00,SOL,15,DOWN,0.79,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:33.909758+00:00,BTC,15,DOWN,0.81,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:34.101404+00:00,XRP,15,UP,0.7,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:35.810457+00:00,SOL,15,DOWN,0.82,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:36.057894+00:00,BTC,15,DOWN,0.81,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:36.243453+00:00,XRP,15,UP,0.69,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:37.940798+00:00,SOL,15,DOWN,0.82,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:38.178385+00:00,BTC,15,DOWN,0.81,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:38.368521+00:00,XRP,15,UP,0.69,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:40.054410+00:00,SOL,15,DOWN,0.82,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:40.300821+00:00,BTC,15,DOWN,0.82,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:40.483802+00:00,XRP,15,UP,0.64,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:42.171805+00:00,SOL,15,DOWN,0.83,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:42.421095+00:00,BTC,15,DOWN,0.8,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:42.611942+00:00,XRP,15,UP,0.7,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:44.307564+00:00,SOL,15,DOWN,0.83,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:44.549531+00:00,BTC,15,DOWN,0.8,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:44.735779+00:00,XRP,15,UP,0.7,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:46.429406+00:00,SOL,15,DOWN,0.84,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:46.663288+00:00,BTC,15,DOWN,0.8,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:46.852345+00:00,XRP,15,UP,0.73,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:47.186429+00:00,SOL,15,DOWN,0.83,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:48.543078+00:00,SOL,15,DOWN,0.81,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:48.791051+00:00,BTC,15,DOWN,0.8,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:48.870271+00:00,BTC,15,DOWN,0.8,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:48.984411+00:00,XRP,15,UP,0.73,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:49.662436+00:00,XRP,15,UP,0.73,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:50.693811+00:00,SOL,15,DOWN,0.84,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:50.948361+00:00,BTC,15,DOWN,0.83,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:51.142007+00:00,XRP,15,UP,0.73,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:52.825989+00:00,SOL,15,DOWN,0.83,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:53.093644+00:00,BTC,15,DOWN,0.83,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:53.283643+00:00,XRP,15,UP,0.73,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
2026-08-28T13:41:54.984132+00:00,SOL,15,DOWN,0.78,дорого,потолок 0.62,2026-08-28T13:45:00+00:00
